Syllabi,Publisher,Year,Title,Author1firstname,Author1Lastname,Author1gender,Author1Probability,Author2FirstName,Author2LastName,Author2Gender,Author2Probability,Author3firstname,Author3Lastname,Author3gender,Author3Probability,Author4firstname,Author4Lastname,Author4gender,Author4Probability,Author5firstname,Author5Lastname,Author5gender,Author5Probability,Journal,Volume,Number,Pages
1001011,University of Michigan Press,1992,Information and Legislative Organization,Keith,Krehbiel,female,0.728,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,314
1001011,University of Chicago Press,2010,Pivotal Politics,Keith,Krehbiel,female,0.76,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,274
1001011, ,1982,Legislative Studies Quarterly,NULLNULLNULLNULLNULL,NULLNULLNULLNULLNULL,female,0.778,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1001011,Oxford University Press on Demand,2000,Congress,Keith,Poole,female,0.784,Howard,Rosenthal,male,0.76,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,297
1001011,Springer Science & Business Media,2006,Social Choice and Strategic Decisions,David,Austen-Smith,male,0.738,John,Duggan,male,0.768,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,320
1001011,University of Chicago Press,2010,Parties and Leaders in the Postreform House,David,Rohde,male,0.758,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,239
1001011, ,1982,Legislative Studies Quarterly,NULLNULLNULLNULLNULL,NULLNULLNULLNULLNULL,female,0.776,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1001011,Transaction Publishers,2011,Ideology and Congress,Keith,Poole,female,0.73,Howard,Rosenthal,male,0.776,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,361
1001011,Cambridge University Press,1995,"Partisan Politics, Divided Government, and the Economy",Alberto,Alesina,male,0.758,Howard,Rosenthal,male,0.758,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,280
1001011,Princeton University Press,2007,Theory of Games and Economic Behavior (Commemorative Edition),John,Neumann,male,0.73,Oskar,Morgenstern,male,0.764,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,739
1001011,University of Michigan Press,2000,Learning by Voting,Rebecca,Morton,female,0.768,Kenneth,Williams,female,0.756,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,173
1001011,Cambridge University Press,2000,Veto Bargaining,Charles,Cameron,male,0.76,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,292
1001011,Columbia University Press,2000,Presidential Power,Robert,Shapiro,male,0.778,Martha,Kumar,female,0.742,Lawrence,Jacobs,female,0.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,544
1001011,Simon and Schuster,2011,The Power,Rhonda,Byrne,female,0.738,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,256
1001011,Princeton University Press,2009,The Presidential Difference,Fred,Greenstein,male,0.754,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,329
1001011,Princeton University Press,2009,The Presidential Difference,Fred,Greenstein,male,0.754,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,329
1001011,Copenhagen Business School Press DK,2007,Power Without Glory,Kenneth,Jï¿_ï¿_rgensen,female,0.762,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,288
1001011,Princeton University Press,2015,Power without Persuasion,William,Howell,male,0.744,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,264
1001011,Princeton University Press,2009,The Strategic President,George,III,female,0.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,272
1001011,University of Pennsylvania Press,2008,Formative Acts,Stephen,Skowronek,male,0.742,Matthew,Glassman,male,0.792,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,456
1001011,Princeton University Press,2001,The Forging of Bureaucratic Autonomy,Daniel,Carpenter,male,0.792,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,479
1001011,Cambridge University Press,1999,Delegating Powers,David,Epstein,male,0.752,Sharyn,O'Halloran,male,0.746,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,319
1001011,Cambridge University Press,2002,Deliberate Discretion?,John,Huber,male,0.77,Charles,Shipan,male,0.768,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,284
1001011,Cambridge University Press,2002,Deliberate Discretion?,John,Huber,male,0.76,Charles,Shipan,male,0.766,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,284
1001011,University of Michigan Press,2009,The Puzzle of Judicial Behavior,Lawrence,Baum,female,0.76,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,232
1001011,Cambridge University Press,2013,Supreme Court Confirmation Hearings and Constitutional Change,Paul,Collins,male,0.738,Lori,Ringhand,female,0.748,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1001011,Cambridge University Press,2002,The Supreme Court and the Attitudinal Model Revisited,Jeffrey,Segal,female,0.746,Harold,Spaeth,male,0.786,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,459
1001011,MIT Press,2016,Polarized America,Nolan,McCarty,male,0.76,Keith,Poole,female,0.76,Howard,Rosenthal,male,0.748,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,272
1001011,MIT Press,2016,Polarized America,Nolan,McCarty,male,0.726,Keith,Poole,female,0.742,Howard,Rosenthal,male,0.764,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,272
1001011,Yale University Press,2008,Electoral Realignments,David,Mayhew,male,0.778,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,192
1001011,Harvard University Press,2007,"Racism, Xenophobia, and Distribution",John,Roemer,male,0.78,Woojin,Lee,male,0.738,Karine,Straeten,female,0.766,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,409
1301031,McGraw Hill Professional,2004,Japan: Its History and Culture,Scott,Morton,male,0.738,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,342
1301031,Oxford : Oxford University Press,2002,Contemporary Political Philosophy,Will,Kymlicka,male,0.794,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,497
1301031,Yale University Press,2012,The Moral Foundations of Politics,Ian,Shapiro,male,0.762,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,304
1301031,Yale University Press,2012,The Moral Foundations of Politics,Ian,Shapiro,male,0.756,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,304
1301031,"Oxford University Press, USA",2006,An Introduction to Political Philosophy,Jonathan,Wolff,male,0.732,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,215
1301031,Harvard University Press,2002,The Collapse of the Fact/value Dichotomy and Other Essays,Hilary,Putnam,female,0.778,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,190
1301031,Edward Elgar Publishing,2005,"Law, Economics and Antitrust",Paddy,McNutt,female,0.72,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,405
1301031,Macmillan,2013,Quintessence,David,Walton,male,0.786,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,320
1301031,Anchor,2011,Development as Freedom,Amartya,Sen,female,0.774,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,384
1301031,Anchor,2011,Development as Freedom,Amartya,Sen,female,0.766,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,384
1301031,Cambridge University Press,2008,The Philosophy of Economics,Daniel,Hausman,male,0.774,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,527
1301031,Cambridge University Press,2008,The Philosophy of Economics,Daniel,Hausman,male,0.714,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,527
1301031,Cambridge University Press,2008,The Philosophy of Economics,Daniel,Hausman,male,0.776,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,527
1301031,Springer Science & Business Media,2012,Economic Justice,Helen,Stacy,male,0.78,Win,Lee,male,0.754,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,246
1301031,Cambridge University Press,1997,Rousseau: 'The Social Contract' and Other Later Political Writings,Jean-Jacques,Rousseau,male,0.804,Victor,Gourevitch,male,0.804,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,341
1301031,University Press of Amer,2002,The Disenchantment of Political Development,Naï¿__ï¿_r,ï¿_È€ï¿_rif,male,0.754,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,138
1301031,Cambridge University Press,1996,Marx: Later Political Writings,Karl,Marx,male,0.738,Terrell,Carver,male,0.77,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,260
1301031,Yale University Press,2012,The Moral Foundations of Politics,Ian,Shapiro,male,0.764,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,302
1301031,Springer,1997,"Property Relations, Incentives and Welfare",John,Roemer,male,0.78,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,408
1301031,MIT Press (MA),2012,Inventing the Medium,Janet,Murray,male,0.756,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,483
1301031,Routledge,2015,"Democracy, Equality, and Justice",Matt,Matravers,male,0.744,Lukas,Meyer,male,0.772,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,272
1301031,University of Toronto Press,2001,Democratic Equality,Ed,Broadbent,male,0.764,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,263
1301031,Edward Elgar Publishing,2010,Ethics and Organizational Practice,Sara,Muhr,female,0.772,Bent,Sï¿_ï¿_rensen,male,0.76,Steen,Vallentin,male,0.764,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,232
1301031,John Wiley & Sons,2013,A Companion to Ethics,Peter,Singer,male,0.77,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,592
1301031,Univ of California Press,1978,Economy and Society,Max,Weber,female,0.768,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1470
1301031,LIT Verlag Mï¿__nster,2013,Constellations of Value,Christoph,Jedan,female,0.746,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,183
1301031, ,1960,Proceedings of the Aristotelian Society,Aristotelian,Britain),male,0.758,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1301031,Penn State Press,2010,Citizen Competence and Democratic Institutions,Stephen,Elkin,male,0.76,Karol,Soltan,male,0.766,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1301031,Penn State Press,2010,Citizen Competence and Democratic Institutions,Stephen,Elkin,male,0.744,Karol,Soltan,male,0.758,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1301031,Pluto Press,2001,Propaganda and the Public Mind,David,Barsamian,male,0.726,Noam,Chomsky,male,0.778,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,252
1301031,Princeton University Press,2011,The Pragmatism Reader,Robert,Talisse,male,0.734,Scott,Aikin,male,0.788,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,504
1301031,Princeton University Press,2011,The Pragmatism Reader,Robert,Talisse,male,0.782,Scott,Aikin,male,0.752,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,504
1301031,Indiana University Press,1998,"The Essential Dewey: Pragmatism, education, democracy",John,Dewey,male,0.764,Larry,Hickman,female,0.766,Thomas,Alexander,male,0.77,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,448
1301031,Bloomsbury Publishing,2016,The Bloomsbury Encyclopedia of Philosophers in America,John,Shook,male,0.74,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,944
1301031,Harvard University Press,2005,"Law, Pragmatism, and Democracy",Richard,Posner,male,0.772,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,416
1301031,Abingdon Pr,1988,"The book of discipline of the United Methodist Church, 1988",NULLNULLNULLNULLNULL,NULLNULLNULLNULLNULL,female,0.77,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,809
1301031, ,1967,"Reason, Revolution and Political Theory",Randhir,Singh,male,0.774,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,267
1301031,Penguin,1990,On Revolution,Hannah,Arendt,female,0.792,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,350
1301031,Cambridge University Press,2000,The Cambridge Companion to Hannah Arendt,Dana,Villa,female,0.728,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,304
1301031,Waveland PressInc,1982,Liberalism Against Populism,William,Riker,male,0.742,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,311
1301031,Cambridge University Press,2015,Hegel's Theory of Responsibility,Mark,Alznauer,male,0.764,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1301031,Routledge,2013,Gratuitous Suffering and the Problem of Evil,Bryan,Frances,male,0.784,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,196
1301031,John Wiley & Sons,2016,A Companion to Applied Philosophy,Kasper,Lippert-Rasmussen,male,0.748,Kimberley,Brownlee,female,0.754,David,Coady,male,0.776,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,664
1301031,"Oxford University Press, USA",2015,"Philosophy, Politics, and Economics",Jonathan,Anomaly,male,0.754,Geoffrey,Brennan,female,0.75,Professor,Brennan,male,0.778,Michael,Munger,male,0.762,Geoffrey,Sayre-McCord,female,0.768,NULL,NULL,NULL,672
1301031,"Oxford University Press, USA",2004,"Globalization, Culture, and the Limits of the Market",Stephen,Cullenberg,male,0.76,Prasanta,Pattanaik,female,0.768,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,277
1301031,"Oxford University Press, USA",2004,"Globalization, Culture, and the Limits of the Market",Stephen,Cullenberg,male,0.778,Prasanta,Pattanaik,female,0.73,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,277
1301031, ,1919,Moral Philosophy: Ethics Deontology and Natural Law,Joseph,Rickaby,female,0.762,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,379
1301031,Penguin,2011,The Philosophy Book,DK,DK,female,0.76,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,352
1301031,Cambridge University Press,2011,The Tanner Lectures on Human Values,Sterling,McMurrin,male,0.768,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,270
1301031,Cambridge University Press,2011,The Tanner Lectures on Human Values,Sterling,McMurrin,male,0.784,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,346
1301031,U of Minnesota Press,2004,Disagreement,Jacques,RanciÌ¬re,male,0.752,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,150
1301031,Cambridge University Press,1999,Democracy's Values,Ian,Shapiro,male,0.786,Casiano,Hacker-Cordsn,male,0.766,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,201
1301031,SAGE,1994,Defining and Measuring Democracy,David,Beetham,male,0.784,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,240
1301031,SAGE,1994,Defining and Measuring Democracy,David,Beetham,male,0.782,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,240
1301031,Melbourne : Pitman,1992,Comparative Political Studies,Malcolm,Alexander,male,0.748,Brian,Galligan,male,0.764,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,235
1301031,CABI, ,Fungal Plant Pathogens,Lane,al,female,0.764,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1301031,CABI, ,Fungal Plant Pathogens,Lane,al,female,0.776,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1301031,Cambridge University Press,2005,The Dark Side of Democracy,Michael,Mann,male,0.784,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,580
1201021,Yale University Press,1992,The Logic of Congressional Action,R.,Arnold,female,0.776,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,282
1201021,Princeton University Press,2012,Local Elections and the Politics of Small-scale Democracy,J.,Oliver,female,0.732,Shang,Ha,male,0.776,Zachary,Callen,female,0.766,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,222
1201021,Cambridge University Press,2009,Imperfect Union,Christopher,Berry,male,0.764,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,255
1201021,Cambridge University Press,2010,Pushing the Agenda,Matthew,Beckmann,male,0.772,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1201021,University of Chicago Press,2010,Who Leads Whom?,Brandice,Canes-Wrone,female,0.762,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,192
1201021,Cambridge University Press,1999,Delegating Powers,David,Epstein,male,0.76,Sharyn,O'Halloran,male,0.774,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,319
1201021,Cambridge University Press,1999,Delegating Powers,David,Epstein,male,0.758,Sharyn,O'Halloran,male,0.78,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,319
1201021,Princeton University Press,2015,Power without Persuasion,William,Howell,male,0.762,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,264
1201021,University of Michigan Press,1992,Information and Legislative Organization,Keith,Krehbiel,female,0.758,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,314
1201021,Princeton University Press,2010,The Politics of Presidential Appointments,David,Lewis,male,0.78,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,312
1201021,Routledge,2013,New Directions in Interest Group Politics,Matt,Grossmann,male,0.774,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,301
1201021,Yale University Press,1974,Congress,NULLNULLNULLNULLNULL,NULLNULLNULLNULLNULL,female,0.76,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1201021,Yale University Press,1974,Congress,NULLNULLNULLNULLNULL,NULLNULLNULLNULLNULL,female,0.772,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1201021,Basic Books,1989,Bureaucracy,James,Wilson,male,0.762,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,433
1201021,Oxford University Press,2008,The Oxford Handbook of Political Institutions,R.,Rhodes,female,0.768,Sarah,Binder,female,0.754,Bert,Rockman,male,0.752,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,816
1201021,Oxford University Press,2008,The Oxford Handbook of Political Institutions,R.,Rhodes,female,0.742,Sarah,Binder,female,0.756,Bert,Rockman,male,0.742,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,816
1201021,Cambridge University Press,2009,A Quantitative Tour of the Social Sciences,Andrew,Gelman,male,0.778,Jeronimo,Cortina,male,0.764,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,350
1201021,Cambridge University Press,2009,A Quantitative Tour of the Social Sciences,Andrew,Gelman,male,0.778,Jeronimo,Cortina,male,0.764,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,350
1201021, ,1980,Government and opposition,NULLNULLNULLNULLNULL,NULLNULLNULLNULLNULL,female,0.772,Jeronimo,Cortina,male,0.764,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1201021,Cambridge University Press,1990,"Institutions, Institutional Change and Economic Performance",Douglass,North,male,0.754,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,152
1201021,Yale University Press,1974,Congress,NULLNULLNULLNULLNULL,NULLNULLNULLNULLNULL,female,0.748,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1201021,Yale University Press,1992,The Logic of Congressional Action,R.,Arnold,female,0.748,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,282
1201021,Pearson College Division,1978,Home Style,Richard,Fenno,male,0.776,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,304
